,,                                                          Î Ò × Å Ò   î äèñêå N ____                                                           
                                                          (ÃÎÑÒ-34.11-94, ïðîãðàììíî)                                                          
,"Êàòàëîã C:\Program Files (x86)\Kaspersky Lab\Kaspersky Endpoint Security for Windows\"
6,111,"api-ms-win-core-localization-l1-2-0.dll",26.02.21 23-20,22144,-,97ad55f678dd293a5ådåc729f8794cbc180123918540084fb8249cb96094f8bf
6,112,"api-ms-win-core-memory-l1-1-0.dll",26.02.21 23-20,20312,-,c2b6c48bc35a8å86f5abbå9109713å3b9164046fa8då23å11cf6d346f08335df
6,113,"api-ms-win-core-namedpipe-l1-1-0.dll",26.02.21 23-20,19584,-,a81065a72d52ab4c987å1a8284479a953b1aåb3a3å9baåfdaf4cb57aa737c1åa
6,114,"api-ms-win-core-processenvironment-l1-1-0.dll",26.02.21 23-20,20608,-,285f5a1fåcå0d8197caåa2407580få7b99a7b2d9b325cå7463f88a1c33760243
6,115,"api-ms-win-core-processthreads-l1-1-0.dll",26.02.21 23-20,21632,-,f36297867a77458få9cc72444152dcå45834bå6400904ca9df0575å7aa1a8å0f
6,116,"api-ms-win-core-processthreads-l1-1-1.dll",26.02.21 23-20,20096,-,91d2åf88067042845cb1998åf2d490å48b435112d58aaf500bå3879f30c93b3f
6,117,"api-ms-win-core-profile-l1-1-0.dll",26.02.21 23-20,19072,-,f08d64c82815f37839811ffb968d77ff5å5139c2a6a98cadc29få2å29åfd6068
6,118,"api-ms-win-core-rtlsupport-l1-1-0.dll",26.02.21 23-20,19072,-,850447880570c54c5å0c6ccc59å47cfå9bfdcb2a0aåcc069d70f07ab66f3dcf2
6,119,"api-ms-win-core-string-l1-1-0.dll",26.02.21 23-20,19584,-,åb4åb52b6105f3b42b3dc01635bd47c5c9åa2å37104ådbfaabå99å43dcd9a0åf
6,120,"api-ms-win-core-synch-l1-1-0.dll",26.02.21 23-20,21632,-,3ff53c0ac639aå98f910å291cb86f35f64c91a34adc00å26å52a01a4ffaå2d26
6,121,"api-ms-win-core-synch-l1-2-0.dll",26.02.21 23-20,20336,-,0ådå845491c6å7414483b3åad1310badb05756ååaf92cdb9d1157035bd8b79c9
6,122,"api-ms-win-core-sysinfo-l1-1-0.dll",26.02.21 23-20,20608,-,b4b68aa76c925c9875fd2d10733aå06å3åbaå39d90aad80abf923062120c6207
6,123,"api-ms-win-core-timezone-l1-1-0.dll",26.02.21 23-20,20096,-,c86d646c529c9d3963bfd5f7bdb508båd6f7b34942cf02å46d559c2219c39cb8
